단위사업코드,단위사업명,예산,당월집행액,집행월,분야코드,분야명,회계,회계명,회계년도,소관,소관명,프로그램코드,프로그램명,부문코드,부문명,누계집행액
3061,근로자복지지원,42180000000.0,1033679585.0,09,080,사회복지,558,근로복지진흥기금,2023,019,고용노동부,3000,근로조건보호및복지증진,08E,노동,11821407969.0
3062,근로자생활안정자금(융자),170000000000.0,11000000000.0,09,080,사회복지,558,근로복지진흥기금,2023,019,고용노동부,3000,근로조건보호및복지증진,08E,노동,140006900000.0
3064,신용보증대위변제,33550000000.0,2057609360.0,09,080,사회복지,558,근로복지진흥기금,2023,019,고용노동부,3000,근로조건보호및복지증진,08E,노동,29675676670.0
7081,근로복지기금운영비,20480213000.0,1766900561.0,09,080,사회복지,558,근로복지진흥기금,2023,019,고용노동부,7000,고용노동행정지원,08E,노동,11857967308.0
8999,복권기금 반환,206000000.0,0.0,09,080,사회복지,558,근로복지진흥기금,2023,019,고용노동부,8900,기금간거래(전출금),08E,노동,206000000.0
9005,공공자금관리기금 예탁,50000000000.0,0.0,09,080,사회복지,558,근로복지진흥기금,2023,019,고용노동부,9000,기금간거래(예탁금),08E,노동,26000000000.0
9301,신용보증사업계정 전출,23716000000.0,1000000000.0,09,080,사회복지,558,근로복지진흥기금,2023,019,고용노동부,9300,계정간거래(전출금),08E,노동,18700000000.0
9713,여유자금운용,71918000000.0,0.0,09,080,사회복지,558,근로복지진흥기금,2023,019,고용노동부,9700,여유자금운용,08E,노동,0.0
1031,평화통일기반조성,17086500000.0,1917019860.0,09,030,통일·외교,110,일반회계,2023,022,통일부,1000,통일정책,031,통일,9844952900.0
1533,북한정보 수집 및 분석 역량 강화,6680619000.0,320583750.0,09,030,통일·외교,110,일반회계,2023,022,통일부,1500,북한정세분석,031,통일,2880900720.0
1535,북한자료센터 운영,12283745000.0,4758287550.0,09,030,통일·외교,110,일반회계,2023,022,통일부,1500,북한정세분석,031,통일,5670636080.0
2133,이산가족 및 납북피해자 지원,1181000000.0,48091080.0,09,030,통일·외교,110,일반회계,2023,022,통일부,2100,인도적 문제해결,031,통일,662140990.0
2135,북한인권개선 기반구축,4081000000.0,225096420.0,09,030,통일·외교,110,일반회계,2023,022,통일부,2100,인도적 문제해결,031,통일,3101150240.0
2137,전시납북 진상규명 및 명예회복,1473000000.0,60457490.0,09,030,통일·외교,110,일반회계,2023,022,통일부,2100,인도적 문제해결,031,통일,933884400.0
2331,북한이탈주민 정착 행정지원,54767000000.0,2628221940.0,09,030,통일·외교,110,일반회계,2023,022,통일부,2300,북한이탈주민 정착지원,031,통일,44717170390.0
2337,북한이탈주민 사회적응 지원,33605000000.0,1772868190.0,09,030,통일·외교,110,일반회계,2023,022,통일부,2300,북한이탈주민 정착지원,031,통일,15114693300.0
3031,남북출입사무소 시설운영,3223850000.0,228874040.0,09,030,통일·외교,110,일반회계,2023,022,통일부,3000,개성공단 등 남북경제협력,031,통일,2027317960.0
3032,개성공단 사업지원,836050000.0,29225860.0,09,030,통일·외교,110,일반회계,2023,022,통일부,3000,개성공단 등 남북경제협력,031,통일,531549130.0
3036,남북 경제공동체 형성 기반구축,1010000000.0,64279200.0,09,030,통일·외교,110,일반회계,2023,022,통일부,3000,개성공단 등 남북경제협력,031,통일,463319200.0
4031,남북회담 추진,276200000.0,6929170.0,09,030,통일·외교,110,일반회계,2023,022,통일부,4000,남북회담,031,통일,91608470.0
4032,남북회담본부 운영,2162000000.0,175996630.0,09,030,통일·외교,110,일반회계,2023,022,통일부,4000,남북회담,031,통일,1634316720.0
5002,국립통일교육원 인건비,5546000000.0,456869510.0,09,030,통일·외교,110,일반회계,2023,022,통일부,5000,통일교육,031,통일,3875201160.0
5018,국립통일교육원 기본경비,1257000000.0,77490540.0,09,030,통일·외교,110,일반회계,2023,022,통일부,5000,통일교육,031,통일,915369520.0
5031,통일교육추진,15202000000.0,500485130.0,09,030,통일·외교,110,일반회계,2023,022,통일부,5000,통일교육,031,통일,10750239750.0
5033,국립통일교육원 시설운영,1502000000.0,116696350.0,09,030,통일·외교,110,일반회계,2023,022,통일부,5000,통일교육,031,통일,936003580.0
7001,인건비,47357300000.0,4124591130.0,09,030,통일·외교,110,일반회계,2023,022,통일부,7000,통일행정지원,031,통일,34032737330.0
7011,본부 기본경비,5343425790.0,340454220.0,09,030,통일·외교,110,일반회계,2023,022,통일부,7000,통일행정지원,031,통일,3781936460.0
7018,소속기관 기본경비,3344493000.0,227093710.0,09,030,통일·외교,110,일반회계,2023,022,통일부,7000,통일행정지원,031,통일,2295296130.0
7031,통일업무 R&D,371000000.0,10000000.0,09,030,통일·외교,110,일반회계,2023,022,통일부,7000,통일행정지원,031,통일,152140000.0
7032,통일업무지원,467000000.0,31773300.0,09,030,통일·외교,110,일반회계,2023,022,통일부,7000,통일행정지원,031,통일,345109270.0
7033,대북활동지원,1947000000.0,0.0,09,030,통일·외교,110,일반회계,2023,022,통일부,7000,통일행정지원,031,통일,1000000000.0
7034,통일정보화,1986000000.0,121191200.0,09,030,통일·외교,110,일반회계,2023,022,통일부,7000,통일행정지원,031,통일,1230117840.0
7035,본부 전산운영,4458000000.0,302932440.0,09,030,통일·외교,110,일반회계,2023,022,통일부,7000,통일행정지원,031,통일,3235724210.0
8410,남북협력기금 전출,100000000000.0,7200000000.0,09,030,통일·외교,110,일반회계,2023,022,통일부,8400,회계기금간거래,031,통일,57200000000.0
1033,한반도통일미래센터 운영,3660000000.0,273732750.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,1000,통일정책,031,통일,2563658340.0
2040,남북사회문화교류,21520000000.0,0.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,2000,남북사회문화교류,031,통일,2481384410.0
2140,이산가족교류지원,18027000000.0,0.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,2100,인도적 문제해결,031,통일,368800000.0
2141,대북인도적지원,711977000000.0,0.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,2100,인도적 문제해결,031,통일,620628000.0
3040,남북경제협력기반조성,437593000000.0,152770410.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,3000,개성공단 등 남북경제협력,031,통일,4694519030.0
3041,개성공단 조성,17341000000.0,0.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,3000,개성공단 등 남북경제협력,031,통일,5192000000.0
7176,기금관리비,2356000000.0,0.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,7100,남북협력기금 운영비,031,통일,1140106520.0
9110,기금간거래,503914000000.0,143132749430.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,9100,기금간거래,031,통일,190673895720.0
9710,여유자금운용,84000000000.0,7400921300.0,09,030,통일·외교,537,남북협력기금,2023,022,통일부,9700,여유자금운용,031,통일,139787251160.0
1001,본부인건비,22077000000.0,2006785940.0,09,010,일반·지방행정,110,일반회계,2023,023,법제처,1000,정부입법 총괄 지원,016,일반행정,16125442920.0
1011,본부기본경비,4458700000.0,354531070.0,09,010,일반·지방행정,110,일반회계,2023,023,법제처,1000,정부입법 총괄 지원,016,일반행정,3264486750.0
1031,법제정보서비스,4125600000.0,200674490.0,09,010,일반·지방행정,110,일반회계,2023,023,법제처,1000,정부입법 총괄 지원,016,일반행정,3322765340.0
1032,정부입법 총괄관리,2408900000.0,144737910.0,09,010,일반·지방행정,110,일반회계,2023,023,법제처,1000,정부입법 총괄 지원,016,일반행정,1702682020.0
1033,법제업무정보화지원,8871000000.0,52660900.0,09,010,일반·지방행정,110,일반회계,2023,023,법제처,1000,정부입법 총괄 지원,016,일반행정,7671169710.0
1034,법제전문성향상,1713000000.0,33093910.0,09,010,일반·지방행정,110,일반회계,2023,023,법제처,1000,정부입법 총괄 지원,016,일반행정,1412516930.0
1035,정책연구개발,74000000.0,0.0,09,010,일반·지방행정,110,일반회계,2023,023,법제처,1000,정부입법 총괄 지원,016,일반행정,59200000.0
1132,보훈보상금,3261000663000.0,267943144990.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,1100,보훈심사및보상,087,보훈,2440879584190.0
1133,수당,1464338974000.0,117749039270.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,1100,보훈심사및보상,087,보훈,1084011807340.0
1137,수시보상금,10458337000.0,787206780.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,1100,보훈심사및보상,087,보훈,8017293320.0
1142,보훈심사,2064000000.0,125559960.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,1100,보훈심사및보상,087,보훈,1016678810.0
1143,등록심사,6160232000.0,236558220.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,1100,보훈심사및보상,087,보훈,3013069120.0
1238,보훈단체지원,38126000000.0,7626647840.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,1200,보훈단체지원,087,보훈,33549226740.0
2139,교통시설이용지원,10803400000.0,3432770.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,2100,보훈의료복지,087,보훈,2407934250.0
2150,의료지원,715597026000.0,63849174160.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,2100,보훈의료복지,087,보훈,519871853020.0
2155,고엽제지원,2967000000.0,240405010.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,2100,보훈의료복지,087,보훈,1751470820.0
2156,의료환경개선,22585000000.0,0.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,2100,보훈의료복지,087,보훈,18264560000.0
2241,교육지원,26813000000.0,95225410.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,2200,생활안정지원,087,보훈,15246697420.0
2257,취업지원,2908000000.0,365924350.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,2200,생활안정지원,087,보훈,1907229380.0
3144,독립기념관,29067000000.0,0.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,3100,보훈선양,087,보훈,24626000000.0
3145,보훈정신함양,19630000000.0,3911355500.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,3100,보훈선양,087,보훈,13331371810.0
3146,현충시설,40007067570.0,1492149640.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,3100,보훈선양,087,보훈,26312113710.0
3147,기념사업,9107000000.0,729405410.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,3100,보훈선양,087,보훈,7483231730.0
3248,공훈발굴및국가유공자등 예우,11284200000.0,848092810.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,3200,보훈예우 및 국립묘지,087,보훈,6346907170.0
3250,국립묘지조성및관리,118510950280.0,10465524700.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,3200,보훈예우 및 국립묘지,087,보훈,45180881840.0
4160,제대군인생활안정,28980823000.0,2146925010.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,4100,제대군인지원,087,보훈,16766005530.0
4161,참전.제대군인명예선양,25528510000.0,1819575100.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,4100,제대군인지원,087,보훈,16781239540.0
7102,인건비,94730331000.0,8987128750.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,7100,보훈행정,087,보훈,72364252490.0
7112,처본부기본경비,9334805330.0,619378630.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,7100,보훈행정,087,보훈,5990464500.0
7118,소속기관기본경비,6021262000.0,383853200.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,7100,보훈행정,087,보훈,4334480870.0
7166,청관사임차및시설개선,5723000000.0,416134490.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,7100,보훈행정,087,보훈,4422464080.0
7167,일반행정,3568025000.0,85669040.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,7100,보훈행정,087,보훈,1498766110.0
7168,보훈서비스지원,4607000000.0,361614200.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,7100,보훈행정,087,보훈,3038645460.0
7169,정보화,4996000000.0,348439990.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,7100,보훈행정,087,보훈,3505778940.0
8410,회계기금간전출(순국선열애국지사사업기금),92651000000.0,0.0,09,080,사회복지,110,일반회계,2023,024,국가보훈부,8400,회계기금간거래,087,보훈,92651000000.0
2158,국가유공자등차량지원,15531000000.0,823689850.0,09,080,사회복지,216,에너지및자원사업특별회계,2023,024,국가보훈부,2100,보훈의료복지,087,보훈,6530978920.0
7190,제주이관업무지원,2270000000.0,171975000.0,09,080,사회복지,236,지역균형발전특별회계,2023,024,국가보훈부,7100,보훈행정,087,보훈,1640575000.0
