계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,일반용역비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,대부사업운영,보훈,5500.0,24500.0,24500.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,65750.0,62463.0,62463.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,140622.0,133591.0,133591.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),여비,국외업무여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,8195.0,8195.0,8195.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,공공요금및제세,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,500.0,300.0,300.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,기타운영비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,10000.0,8200.0,8200.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,복리후생비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,1000.0,2000.0,2000.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,시설장비유지비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,6000.0,3500.0,3500.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,127933.0,126751.0,126751.0
국가유공자지원자금,기금운영비(보훈기금),기본경비(경상운영비),유형자산,자산취득비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,복지사업운영,보훈,15000.0,15000.0,15000.0
국가유공자지원자금,기금운영비(보훈기금),인건비(기금인건비),민간이전,고용부담금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,인건비,보훈,13000.0,13000.0,13000.0
국가유공자지원자금,기금운영비(보훈기금),인건비(기금인건비),인건비,기타직보수,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,인건비,보훈,117000.0,121000.0,121000.0
국가유공자지원자금,국가유공자등대부지원,주요사업비(기금사업비),융자금,기타민간융자금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,국가유공자대부(융자),보훈,24875000.0,22388000.0,22388000.0
국가유공자지원자금,국가유공자등대부지원,주요사업비(기금사업비),민간이전,이차보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,국가유공자대부관리,보훈,4659000.0,10368000.0,10368000.0
국가유공자지원자금,국가유공자등대부지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,국가유공자대부관리,보훈,130000.0,130000.0,130000.0
국가유공자지원자금,장학지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,장학금,보훈,482000.0,432000.0,432000.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),민간이전,고용부담금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,2228173.0,2261363.0,2261363.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,36550.0,36550.0,36550.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,37455.0,37455.0,37455.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,8000.0,8000.0,8000.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,복리후생비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,201000.0,196500.0,196500.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,430515.0,434118.0,434118.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),운영비,임차료,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,0.0,280960.0,280960.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),인건비,상용임금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 노후복지지원,보훈,11479307.0,11545054.0,11545054.0
참전유공자·제대군인지원자금,국가유공자등복지지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 위로격려,보훈,50000.0,50000.0,50000.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),인건비(기금인건비),민간이전,고용부담금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,인건비,보훈,5000.0,5000.0,5000.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),인건비(기금인건비),인건비,기타직보수,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,인건비,보훈,78000.0,81000.0,81000.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),기본경비(경상운영비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,제대군인사업운영,보훈,15100.0,14345.0,14345.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),기본경비(경상운영비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,제대군인사업운영,보훈,2303.0,2188.0,2188.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,공공요금및제세,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,제대군인사업운영,보훈,3000.0,0.0,0.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,복리후생비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,제대군인사업운영,보훈,1000.0,0.0,0.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,제대군인사업운영,보훈,28597.0,20467.0,20467.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),기본경비(경상운영비),업무추진비,사업추진비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,참전유공자사업운영,보훈,20762.0,19724.0,19724.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),기본경비(경상운영비),여비,국내여비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,참전유공자사업운영,보훈,27138.0,25781.0,25781.0
참전유공자·제대군인지원자금,기금운영비(보훈기금),기본경비(경상운영비),운영비,일반수용비,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈행정,참전유공자사업운영,보훈,17100.0,15495.0,15495.0
참전유공자·제대군인지원자금,제대군인대부지원,주요사업비(기금사업비),융자금,기타민간융자금,일반지출,사회복지,보훈기금,2024,국가보훈부,제대군인지원,제대군인대부(융자),보훈,1950000.0,1755000.0,1755000.0
참전유공자·제대군인지원자금,제대군인대부지원,주요사업비(기금사업비),민간이전,이차보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,제대군인지원,제대군인대부관리,보훈,88000.0,288000.0,288000.0
참전유공자·제대군인지원자금,참전.제대군인지원,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,사회복지,보훈기금,2024,국가보훈부,제대군인지원,재향군인회지원,보훈,7276000.0,6061000.0,6061000.0
참전유공자·제대군인지원자금,참전.제대군인지원,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,사회복지,보훈기금,2024,국가보훈부,제대군인지원,참전유공자지원,보훈,436000.0,312000.0,312000.0
참전유공자·제대군인지원자금,참전.제대군인지원,주요사업비(기금사업비),운영비,일반용역비,일반지출,사회복지,보훈기금,2024,국가보훈부,제대군인지원,참전유공자지원,보훈,150000.0,144000.0,144000.0
특수임무유공자지원자금,국가유공자등복지지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,보훈의료복지,국가유공자등 위로격려,보훈,5000.0,5000.0,5000.0
특수임무유공자지원자금,국가유공자등대부지원,주요사업비(기금사업비),융자금,기타민간융자금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,특수임무유공자대부(융자),보훈,125000.0,113000.0,113000.0
특수임무유공자지원자금,국가유공자등대부지원,주요사업비(기금사업비),민간이전,이차보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,특수임무유공자대부관리,보훈,29000.0,72000.0,72000.0
특수임무유공자지원자금,장학지원,주요사업비(기금사업비),보전금,기타보전금,일반지출,사회복지,보훈기금,2024,국가보훈부,생활안정지원,장학금,보훈,1000.0,3000.0,3000.0
,독립유공자예우,주요사업비(기금사업비),건설비,공사비,일반지출,사회복지,순국선열애국지사사업기금,2024,국가보훈부,보훈문화,광복회관 관리,보훈,28000.0,17000.0,17000.0
,독립유공자예우,주요사업비(기금사업비),여비,국내여비,일반지출,사회복지,순국선열애국지사사업기금,2024,국가보훈부,보훈문화,광복회관 관리,보훈,1012.0,1012.0,1012.0
