계정명,이체등증감액,회계명,회계연도,수입항,수입항명,수입관,수입관명,불납결손액,미수납액,소관명,수납액,징수결정액,세입예산액/당초수입계획액,세입예산액/수정수입계획액,세입예산현액/수입계획현액,수납순액
국가유공자지원자금,0,보훈기금,2019,64,입장료수입,13,재화및용역판매수입,0,0,국가보훈처,21677811120,21677811120,20402000000,20402000000,20402000000,21677811120
국가유공자지원자금,0,보훈기금,2019,69,잡수입,13,재화및용역판매수입,0,0,국가보훈처,9983602920,9983602920,11193000000,11193000000,11193000000,9983602920
국가유공자지원자금,0,보훈기금,2019,71,고정자산매각대,15,관유물매각대,0,0,국가보훈처,58911850,58911850,0,0,0,58911850
국가유공자지원자금,0,보훈기금,2019,72,토지및무형자산매각대,15,관유물매각대,0,0,국가보훈처,61018150,61018150,0,0,0,61018150
국가유공자지원자금,0,보훈기금,2019,75,융자원금회수,20,융자및전대차관원금회수,699174300,9461868450,국가보훈처,29637658320,39798701070,28511000000,28511000000,28511000000,29637658320
국가유공자지원자금,0,보훈기금,2019,85,정부예금회수,31,차입금및여유자금회수,0,0,국가보훈처,1.56204E+11,1.56204E+11,3.28635E+11,3.28635E+11,3.28635E+11,40148722920
국가유공자지원자금,0,보훈기금,2019,91,전입금,40,정부내부수입및기타,0,0,국가보훈처,13888195220,13888195220,17605000000,17605000000,17605000000,13888195220
국가유공자지원자금,0,보훈기금,2019,92,예탁원금회수,40,정부내부수입및기타,0,0,국가보훈처,1.5E+11,1.5E+11,1.5E+11,1.5E+11,1.5E+11,1.5E+11
국가유공자지원자금,0,보훈기금,2019,95,예탁이자수입,40,정부내부수입및기타,0,0,국가보훈처,5242941010,5242941010,7454000000,7454000000,7454000000,5242941010
참전유공자·제대군인지원자금,0,보훈기금,2019,54,기타이자수입및재산수입,11,재산수입,89189440,1353496700,국가보훈처,400873840,1843559980,1738000000,1738000000,1738000000,400873840
참전유공자·제대군인지원자금,0,보훈기금,2019,59,기타경상이전수입,12,경상이전수입,0,222000,국가보훈처,8386260900,8386482900,8476000000,8476000000,8476000000,8386260900
참전유공자·제대군인지원자금,0,보훈기금,2019,75,융자원금회수,20,융자및전대차관원금회수,96027030,3132798880,국가보훈처,2831831640,6060657550,2733000000,2733000000,2733000000,2831831640
참전유공자·제대군인지원자금,0,보훈기금,2019,85,정부예금회수,31,차입금및여유자금회수,0,0,국가보훈처,207343310,207343310,65443000000,65443000000,65443000000,57343310
참전유공자·제대군인지원자금,0,보훈기금,2019,91,전입금,40,정부내부수입및기타,0,0,국가보훈처,12549000000,12549000000,12549000000,12549000000,12549000000,12549000000
5·18 민주유공자지원자금,0,보훈기금,2019,54,기타이자수입및재산수입,11,재산수입,0,206414850,국가보훈처,28397180,234812030,173000000,173000000,173000000,28397180
5·18 민주유공자지원자금,0,보훈기금,2019,59,기타경상이전수입,12,경상이전수입,0,0,국가보훈처,9800000,9800000,12000000,12000000,12000000,9800000
5·18 민주유공자지원자금,0,보훈기금,2019,75,융자원금회수,20,융자및전대차관원금회수,0,696553120,국가보훈처,293450740,990003860,362000000,362000000,362000000,293450740
5·18 민주유공자지원자금,0,보훈기금,2019,85,정부예금회수,31,차입금및여유자금회수,0,0,국가보훈처,638505550,638505550,6859000000,6859000000,6859000000,88505550
특수임무유공자지원자금,0,보훈기금,2019,54,기타이자수입및재산수입,11,재산수입,0,75716750,국가보훈처,32938660,108655410,125000000,125000000,125000000,32938660
특수임무유공자지원자금,0,보훈기금,2019,59,기타경상이전수입,12,경상이전수입,0,0,국가보훈처,600000,600000,2000000,2000000,2000000,600000
특수임무유공자지원자금,0,보훈기금,2019,75,융자원금회수,20,융자및전대차관원금회수,0,344097290,국가보훈처,103024150,447121440,189000000,189000000,189000000,103024150
특수임무유공자지원자금,0,보훈기금,2019,85,정부예금회수,31,차입금및여유자금회수,0,0,국가보훈처,101012030,101012030,4890000000,4890000000,4890000000,56012030
,0,순국선열애국지사사업기금,2019,51,관유물대여료,11,재산수입,0,0,국가보훈처,740373290,740373290,2038000000,2038000000,2038000000,740373290
,0,순국선열애국지사사업기금,2019,54,기타이자수입및재산수입,11,재산수입,0,0,국가보훈처,1342876298,1342876298,1428000000,1428000000,1428000000,1342876298
,0,순국선열애국지사사업기금,2019,57,변상금및위약금,12,경상이전수입,0,0,국가보훈처,20302450,20302450,0,0,0,20302450
,0,순국선열애국지사사업기금,2019,59,기타경상이전수입,12,경상이전수입,0,13881260,국가보훈처,107546280,121427540,0,0,0,107546280
,0,순국선열애국지사사업기금,2019,69,잡수입,13,재화및용역판매수입,0,0,국가보훈처,708724100,708724100,0,0,0,708724100
,0,순국선열애국지사사업기금,2019,72,토지및무형자산매각대,15,관유물매각대,0,0,국가보훈처,1669198360,1669198360,4464000000,4464000000,4464000000,1669198360
,0,순국선열애국지사사업기금,2019,85,정부예금회수,31,차입금및여유자금회수,0,0,국가보훈처,1.16843E+11,1.16843E+11,70881000000,70881000000,70881000000,10579775192
,0,순국선열애국지사사업기금,2019,91,전입금,40,정부내부수입및기타,0,0,국가보훈처,76203000000,76203000000,76203000000,76203000000,76203000000,76203000000
,0,일반회계,2019,51,관유물대여료,11,재산수입,0,0,인사혁신처,3621790,3621790,17000000,17000000,17000000,3621790
,0,일반회계,2019,54,기타이자수입및재산수입,11,재산수입,0,0,인사혁신처,1001190,1001190,0,0,0,1001190
,0,일반회계,2019,56,"벌금,몰수금및과태료",12,경상이전수입,0,0,인사혁신처,300000,300000,0,0,0,300000
,0,일반회계,2019,57,변상금및위약금,12,경상이전수입,0,1890000,인사혁신처,0,1890000,0,0,0,0
,0,일반회계,2019,59,기타경상이전수입,12,경상이전수입,0,162394470,인사혁신처,748388870,910783340,568000000,568000000,568000000,748388870
,0,일반회계,2019,65,면허료및수수료,13,재화및용역판매수입,0,0,인사혁신처,1408699300,1408699300,1915000000,1915000000,1915000000,1408699300
,0,일반회계,2019,69,잡수입,13,재화및용역판매수입,0,0,인사혁신처,64226660,64226660,80000000,80000000,80000000,64226660
,0,일반회계,2019,69,잡수입,14,수입대체경비수입,0,0,인사혁신처,4819412350,4819412350,3328000000,3328000000,3328000000,4819412350
,0,일반회계,2019,91,전입금,40,정부내부수입및기타,0,0,인사혁신처,53372470000,53372470000,53372000000,53372000000,53372000000,53372470000
,0,공무원연금기금,2019,51,관유물대여료,11,재산수입,0,1144169412,인사혁신처,5.27474E+11,5.28618E+11,7.21863E+11,7.21863E+11,7.21863E+11,5.27474E+11
,0,공무원연금기금,2019,54,기타이자수입및재산수입,11,재산수입,0,7392383489,인사혁신처,3.40923E+11,3.48315E+11,2.44209E+11,2.44209E+11,2.44209E+11,3.40923E+11
,0,공무원연금기금,2019,55,연금수입,12,경상이전수입,2284161328,19727123144,인사혁신처,1.28832E+13,1.29052E+13,1.28177E+13,1.28177E+13,1.28177E+13,1.28832E+13
,0,공무원연금기금,2019,69,잡수입,13,재화및용역판매수입,0,0,인사혁신처,1.13848E+11,1.13848E+11,1.08086E+11,1.08086E+11,1.08086E+11,1.13848E+11
,0,공무원연금기금,2019,71,고정자산매각대,15,관유물매각대,0,0,인사혁신처,7188511054,7188511054,53498000000,53498000000,53498000000,7188511054
,0,공무원연금기금,2019,72,토지및무형자산매각대,15,관유물매각대,0,0,인사혁신처,1950582620,1950582620,2644000000,2644000000,2644000000,1950582620
,0,공무원연금기금,2019,75,융자원금회수,20,융자및전대차관원금회수,0,22202874815,인사혁신처,1.347E+12,1.36921E+12,1.56579E+12,1.56579E+12,1.56579E+12,1.347E+12
,0,공무원연금기금,2019,85,정부예금회수,31,차입금및여유자금회수,0,0,인사혁신처,1.78502E+13,1.78502E+13,2.35401E+12,2.35401E+12,2.35401E+12,2.35401E+12
,0,공무원연금기금,2019,91,전입금,40,정부내부수입및기타,0,7147242070,인사혁신처,3.38645E+12,3.3936E+12,3.38004E+12,3.38004E+12,3.38004E+12,3.38645E+12
,0,일반회계,2019,51,관유물대여료,11,재산수입,0,12233450,법제처,0,12233450,0,0,0,0
,0,일반회계,2019,57,변상금및위약금,12,경상이전수입,0,35551630,법제처,0,35551630,0,0,0,0
,0,일반회계,2019,58,가산금,12,경상이전수입,0,26678300,법제처,0,26678300,0,0,0,0
,0,일반회계,2019,59,기타경상이전수입,12,경상이전수입,0,10121130,법제처,9861810,19982940,0,0,0,9861810
,0,일반회계,2019,69,잡수입,13,재화및용역판매수입,0,0,법제처,1480570,1480570,0,0,0,1480570
,0,일반회계,2019,51,관유물대여료,11,재산수입,0,0,식품의약품안전처,76956080,76956080,79000000,79000000,79000000,76956080
,0,일반회계,2019,54,기타이자수입및재산수입,11,재산수입,0,74213230,식품의약품안전처,282690670,356903900,169000000,169000000,169000000,282690670
,0,일반회계,2019,56,"벌금,몰수금및과태료",12,경상이전수입,14000000,3769370380,식품의약품안전처,3433818100,7217188480,2497000000,2497000000,2497000000,3433818100
,0,일반회계,2019,57,변상금및위약금,12,경상이전수입,0,1191060,식품의약품안전처,72341980,73533040,232000000,232000000,232000000,72341980
,0,일반회계,2019,58,가산금,12,경상이전수입,1213200,118805960,식품의약품안전처,4739100,124758260,3000000,3000000,3000000,4739100
,0,일반회계,2019,59,기타경상이전수입,12,경상이전수입,0,353901120,식품의약품안전처,1984720210,2338621330,1360000000,1360000000,1360000000,1984720210
,0,일반회계,2019,65,면허료및수수료,13,재화및용역판매수입,0,0,식품의약품안전처,3255345250,3255345250,2406000000,2406000000,2406000000,3255345250
,0,일반회계,2019,69,잡수입,13,재화및용역판매수입,0,0,식품의약품안전처,20863340,20863340,3000000,3000000,3000000,20863340
,0,일반회계,2019,65,면허료및수수료,14,수입대체경비수입,0,0,식품의약품안전처,19075339260,19075339260,16634000000,16634000000,16634000000,19075339260
,0,일반회계,2019,69,잡수입,14,수입대체경비수입,0,0,식품의약품안전처,845760940,845760940,1196000000,1196000000,1196000000,845760940
,0,일반회계,2019,71,고정자산매각대,15,관유물매각대,0,0,식품의약품안전처,333340090,333340090,113000000,113000000,113000000,333340090
구조개선사업계정,0,농어촌구조개선특별회계,2019,59,기타경상이전수입,12,경상이전수입,0,0,식품의약품안전처,6400000,6400000,0,0,0,6400000
구조개선사업계정,0,농어촌구조개선특별회계,2019,71,고정자산매각대,14,수입대체경비수입,0,0,식품의약품안전처,0,0,6000000,6000000,6000000,0
구조개선사업계정,0,농어촌구조개선특별회계,2019,71,고정자산매각대,15,관유물매각대,0,0,식품의약품안전처,15008990,15008990,0,0,0,15008990
지역지원계정,0,국가균형발전특별회계,2019,54,기타이자수입및재산수입,11,재산수입,0,0,식품의약품안전처,1031120,1031120,0,0,0,1031120
지역지원계정,0,국가균형발전특별회계,2019,59,기타경상이전수입,12,경상이전수입,0,0,식품의약품안전처,21374460,21374460,0,0,0,21374460
제주특별자치도계정,0,국가균형발전특별회계,2019,54,기타이자수입및재산수입,11,재산수입,0,450,식품의약품안전처,0,450,0,0,0,0
제주특별자치도계정,0,국가균형발전특별회계,2019,59,기타경상이전수입,12,경상이전수입,0,468390,식품의약품안전처,0,468390,0,0,0,0
,0,일반회계,2019,54,기타이자수입및재산수입,11,재산수입,0,0,국가인권위원회,811840,811840,1000000,1000000,1000000,811840
,0,일반회계,2019,57,변상금및위약금,12,경상이전수입,0,0,국가인권위원회,0,0,5000000,5000000,5000000,0
,0,일반회계,2019,59,기타경상이전수입,12,경상이전수입,0,0,국가인권위원회,11383010,11383010,10000000,10000000,10000000,11383010
,0,일반회계,2019,69,잡수입,13,재화및용역판매수입,0,0,국가인권위원회,211010,211010,1000000,1000000,1000000,211010
,0,일반회계,2019,54,기타이자수입및재산수입,11,재산수입,0,0,방송통신위원회,48336230,48336230,60000000,60000000,60000000,48336230
,2721000000,일반회계,2019,56,"벌금,몰수금및과태료",12,경상이전수입,0,95881156250,방송통신위원회,8264967360,1.04146E+11,31822000000,31822000000,34543000000,8264967360
,49000000,일반회계,2019,58,가산금,12,경상이전수입,0,27817692210,방송통신위원회,100351060,27918043270,4000000,4000000,53000000,100351060
,0,일반회계,2019,59,기타경상이전수입,12,경상이전수입,0,13005060,방송통신위원회,685407720,698412780,364000000,364000000,364000000,685407720
,151000000,일반회계,2019,65,면허료및수수료,13,재화및용역판매수입,0,100000,방송통신위원회,53472440,53572440,15000000,15000000,166000000,53472440
,0,일반회계,2019,69,잡수입,13,재화및용역판매수입,0,0,방송통신위원회,334380,334380,2000000,2000000,2000000,334380
,0,일반회계,2019,54,기타이자수입및재산수입,11,재산수입,0,54550,공정거래위원회,3400860,3455410,2000000,2000000,2000000,3400860
,0,일반회계,2019,56,"벌금,몰수금및과태료",12,경상이전수입,9294240000,1.39161E+11,공정거래위원회,51254250740,1.99709E+11,4.23565E+11,4.23565E+11,4.23565E+11,51254250740
,0,일반회계,2019,57,변상금및위약금,12,경상이전수입,0,37383420,공정거래위원회,0,37383420,1000000,1000000,1000000,0
,0,일반회계,2019,58,가산금,12,경상이전수입,0,159799140,공정거래위원회,217293560,377092700,247000000,247000000,247000000,217293560
,0,일반회계,2019,59,기타경상이전수입,12,경상이전수입,0,339643530,공정거래위원회,626866530,966510060,939000000,939000000,939000000,626866530
,0,일반회계,2019,69,잡수입,13,재화및용역판매수입,0,0,공정거래위원회,1452570,1452570,0,0,0,1452570
